Date,Rented Bike Count,Hour,Temperature(øC),Humidity(%),Visibility (10m),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
12/09/2018,923,10,22.7,45,2000,0,0,Autumn,No Holiday,Yes
12/09/2018,1017,11,24.8,44,1955,0,0,Autumn,No Holiday,Yes
12/09/2018,1165,12,26.3,44,1966,0,0,Autumn,No Holiday,Yes
12/09/2018,1066,13,26.8,45,1984,0,0,Autumn,No Holiday,Yes
12/09/2018,1087,14,26.9,45,2000,0,0,Autumn,No Holiday,Yes
12/09/2018,1251,15,27.7,41,1969,0,0,Autumn,No Holiday,Yes
12/09/2018,1494,16,27.8,42,1974,0,0,Autumn,No Holiday,Yes
12/09/2018,2129,17,27.8,41,1999,0,0,Autumn,No Holiday,Yes
12/09/2018,3256,18,27,44,2000,0,0,Autumn,No Holiday,Yes
12/09/2018,2443,19,25.4,50,2000,0,0,Autumn,No Holiday,Yes
12/09/2018,2146,20,24,56,1890,0,0,Autumn,No Holiday,Yes
12/09/2018,2012,21,23.2,57,2000,0,0,Autumn,No Holiday,Yes
12/09/2018,1824,22,22.6,60,2000,0,0,Autumn,No Holiday,Yes
12/09/2018,1309,23,22.2,62,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,968,0,21.9,62,1822,0,0,Autumn,No Holiday,Yes
13/09/2018,736,1,21.5,65,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,437,2,21.2,66,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,304,3,20.9,68,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,240,4,20.7,69,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,248,5,20.5,70,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,655,6,20.3,71,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,1448,7,20.5,69,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,2329,8,20.9,68,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,1322,9,21.8,64,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,915,10,22.7,61,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,972,11,23.5,61,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,1119,12,24.3,59,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,1014,13,25.1,56,1964,0,0,Autumn,No Holiday,Yes
13/09/2018,1097,14,27.2,49,1945,0,0,Autumn,No Holiday,Yes
13/09/2018,1200,15,27.8,49,1963,0,0,Autumn,No Holiday,Yes
13/09/2018,1436,16,28.2,48,1995,0,0,Autumn,No Holiday,Yes
13/09/2018,2021,17,27.9,51,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,3146,18,26.7,56,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,2365,19,25.4,61,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,2003,20,24.6,62,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,2000,21,23.8,67,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,1713,22,22.8,70,2000,0,0,Autumn,No Holiday,Yes
13/09/2018,1303,23,22.4,73,1980,0,0,Autumn,No Holiday,Yes
14/09/2018,971,0,22.1,74,1962,0,0,Autumn,No Holiday,Yes
14/09/2018,775,1,21.6,75,1671,0,0,Autumn,No Holiday,Yes
14/09/2018,482,2,21.3,75,2000,0,0,Autumn,No Holiday,Yes
14/09/2018,349,3,21,76,1995,0,0,Autumn,No Holiday,Yes
14/09/2018,223,4,20.7,76,2000,0,0,Autumn,No Holiday,Yes
14/09/2018,249,5,20.7,77,2000,0,0,Autumn,No Holiday,Yes
14/09/2018,644,6,20.4,78,2000,0,0,Autumn,No Holiday,Yes
14/09/2018,1456,7,20.5,76,2000,0,0,Autumn,No Holiday,Yes
14/09/2018,2253,8,21.4,70,1986,0,0,Autumn,No Holiday,Yes
14/09/2018,1201,9,22.3,69,2000,0,0,Autumn,No Holiday,Yes
14/09/2018,936,10,23.3,65,1996,0,0,Autumn,No Holiday,Yes
14/09/2018,982,11,24,64,2000,0,0,Autumn,No Holiday,Yes
14/09/2018,1088,12,25.3,56,1960,0,0,Autumn,No Holiday,Yes
14/09/2018,1155,13,26.4,57,2000,0,0,Autumn,No Holiday,Yes
14/09/2018,1199,14,26.3,58,1986,0,0,Autumn,No Holiday,Yes
14/09/2018,1347,15,26.6,55,2000,0,0,Autumn,No Holiday,Yes
14/09/2018,1503,16,26.3,57,2000,0,0,Autumn,No Holiday,Yes
14/09/2018,2059,17,25.9,56,2000,0,0,Autumn,No Holiday,Yes
14/09/2018,2826,18,25.7,57,2000,0,0,Autumn,No Holiday,Yes
14/09/2018,1996,19,25.3,60,2000,0,0,Autumn,No Holiday,Yes
14/09/2018,1869,20,25,61,2000,0,0,Autumn,No Holiday,Yes
14/09/2018,1259,21,24.7,61,2000,0,0,Autumn,No Holiday,Yes
14/09/2018,567,22,24,73,1541,0,0,Autumn,No Holiday,Yes
14/09/2018,810,23,22.3,87,1810,0.5,0,Autumn,No Holiday,Yes
15/09/2018,906,0,21.8,83,2000,0,0,Autumn,No Holiday,Yes
15/09/2018,881,1,21.8,79,2000,0,0,Autumn,No Holiday,Yes
15/09/2018,580,2,21.7,78,2000,0,0,Autumn,No Holiday,Yes
15/09/2018,302,3,21.6,80,2000,0,0,Autumn,No Holiday,Yes
15/09/2018,234,4,21.2,83,2000,0.1,0,Autumn,No Holiday,Yes
15/09/2018,169,5,21.1,82,2000,0,0,Autumn,No Holiday,Yes
15/09/2018,272,6,21,84,2000,0.1,0,Autumn,No Holiday,Yes
15/09/2018,453,7,21.2,84,2000,0,0,Autumn,No Holiday,Yes
15/09/2018,829,8,21.7,78,2000,0,0,Autumn,No Holiday,Yes
15/09/2018,934,9,22.7,72,2000,0,0,Autumn,No Holiday,Yes
15/09/2018,1017,10,24.4,65,1972,0,0,Autumn,No Holiday,Yes
15/09/2018,1212,11,25.2,64,1938,0,0,Autumn,No Holiday,Yes
15/09/2018,1284,12,25.4,63,2000,0,0,Autumn,No Holiday,Yes
15/09/2018,1465,13,25.8,65,1996,0,0,Autumn,No Holiday,Yes
15/09/2018,1474,14,25.7,67,2000,0,0,Autumn,No Holiday,Yes
15/09/2018,1077,15,25.2,71,2000,0,0,Autumn,No Holiday,Yes
15/09/2018,1273,16,24.4,74,1996,0,0,Autumn,No Holiday,Yes
15/09/2018,1474,17,24.4,75,2000,0,0,Autumn,No Holiday,Yes
15/09/2018,1566,18,24.2,76,2000,0,0,Autumn,No Holiday,Yes
15/09/2018,1578,19,23.8,78,1991,0,0,Autumn,No Holiday,Yes
15/09/2018,1613,20,23.5,80,1621,0,0,Autumn,No Holiday,Yes
15/09/2018,1710,21,23.3,80,1877,0,0,Autumn,No Holiday,Yes
15/09/2018,1566,22,23.1,79,1891,0,0,Autumn,No Holiday,Yes
15/09/2018,1210,23,22.9,81,1550,0,0,Autumn,No Holiday,Yes
16/09/2018,1014,0,22.8,82,935,0,0,Autumn,No Holiday,Yes
16/09/2018,764,1,22.8,84,827,0,0,Autumn,No Holiday,Yes
16/09/2018,432,2,22.8,85,708,0,0,Autumn,No Holiday,Yes
16/09/2018,258,3,22.6,89,578,0.2,0,Autumn,No Holiday,Yes
16/09/2018,188,4,22.5,89,444,0.3,0,Autumn,No Holiday,Yes
16/09/2018,123,5,22.2,90,514,0,0,Autumn,No Holiday,Yes
16/09/2018,137,6,22,90,471,0,0,Autumn,No Holiday,Yes
16/09/2018,258,7,21.9,95,424,0,0,Autumn,No Holiday,Yes
16/09/2018,464,8,21.9,88,601,0,0,Autumn,No Holiday,Yes
16/09/2018,725,9,22.3,84,751,0,0,Autumn,No Holiday,Yes
16/09/2018,813,10,22.9,74,1162,0,0,Autumn,No Holiday,Yes
16/09/2018,1014,11,23.4,61,1964,0,0,Autumn,No Holiday,Yes
16/09/2018,989,12,23.7,64,1474,0,0,Autumn,No Holiday,Yes
16/09/2018,754,13,23.6,66,1689,0,0,Autumn,No Holiday,Yes
16/09/2018,409,14,23.4,72,682,0,0,Autumn,No Holiday,Yes
16/09/2018,222,15,23.2,83,349,0.5,0,Autumn,No Holiday,Yes
16/09/2018,142,16,22.5,86,342,0,0,Autumn,No Holiday,Yes
16/09/2018,322,17,22,89,285,1,0,Autumn,No Holiday,Yes
16/09/2018,520,18,21.5,89,350,0,0,Autumn,No Holiday,Yes
16/09/2018,852,19,21.2,87,479,0,0,Autumn,No Holiday,Yes
16/09/2018,1073,20,21.1,88,404,0,0,Autumn,No Holiday,Yes
16/09/2018,1146,21,21.2,88,373,0,0,Autumn,No Holiday,Yes
16/09/2018,988,22,21.4,87,540,0,0,Autumn,No Holiday,Yes
16/09/2018,571,23,21.3,80,1203,0,0,Autumn,No Holiday,Yes
17/09/2018,531,0,21,82,958,0,0,Autumn,No Holiday,Yes
17/09/2018,337,1,20.5,73,1693,0,0,Autumn,No Holiday,Yes
17/09/2018,227,2,20.3,81,1234,0.1,0,Autumn,No Holiday,Yes
17/09/2018,186,3,20.2,82,1202,0,0,Autumn,No Holiday,Yes
17/09/2018,160,4,20,81,1313,0,0,Autumn,No Holiday,Yes
17/09/2018,246,5,19.4,84,1252,0,0,Autumn,No Holiday,Yes
17/09/2018,625,6,18.8,88,798,0,0,Autumn,No Holiday,Yes
17/09/2018,1487,7,18.5,88,695,0,0,Autumn,No Holiday,Yes
17/09/2018,2276,8,18.9,77,1109,0,0,Autumn,No Holiday,Yes
17/09/2018,1185,9,20.5,66,1711,0,0,Autumn,No Holiday,Yes
17/09/2018,868,10,21.7,60,1540,0,0,Autumn,No Holiday,Yes
17/09/2018,954,11,23.8,54,1626,0,0,Autumn,No Holiday,Yes
17/09/2018,1083,12,25.2,50,1710,0,0,Autumn,No Holiday,Yes
17/09/2018,1069,13,25.6,50,1876,0,0,Autumn,No Holiday,Yes
17/09/2018,1092,14,26.7,40,1822,0,0,Autumn,No Holiday,Yes
17/09/2018,1207,15,27.4,33,1955,0,0,Autumn,No Holiday,Yes
17/09/2018,1445,16,27.6,37,1935,0,0,Autumn,No Holiday,Yes
17/09/2018,2056,17,27.3,43,2000,0,0,Autumn,No Holiday,Yes
17/09/2018,3277,18,25.3,56,1992,0,0,Autumn,No Holiday,Yes
17/09/2018,2489,19,23,63,2000,0,0,Autumn,No Holiday,Yes
17/09/2018,2232,20,21.9,65,1986,0,0,Autumn,No Holiday,Yes
17/09/2018,2100,21,21.3,66,1989,0,0,Autumn,No Holiday,Yes
17/09/2018,1865,22,20.8,65,2000,0,0,Autumn,No Holiday,Yes
17/09/2018,1293,23,20.2,68,1963,0,0,Autumn,No Holiday,Yes
18/09/2018,0,0,19.5,73,1916,0,0,Autumn,No Holiday,No
18/09/2018,0,1,19.3,71,1912,0,0,Autumn,No Holiday,No
18/09/2018,0,2,18.8,74,1866,0,0,Autumn,No Holiday,No
18/09/2018,0,3,18.7,76,1916,0,0,Autumn,No Holiday,No
18/09/2018,0,4,18.3,78,1906,0,0,Autumn,No Holiday,No
18/09/2018,0,5,17.9,77,1658,0,0,Autumn,No Holiday,No
18/09/2018,0,6,17.7,77,1757,0,0,Autumn,No Holiday,No
18/09/2018,0,7,17.8,76,1729,0,0,Autumn,No Holiday,No
18/09/2018,0,8,18.7,73,1501,0,0,Autumn,No Holiday,No
18/09/2018,0,9,20.8,64,1205,0,0,Autumn,No Holiday,No
18/09/2018,0,10,22.7,54,1619,0,0,Autumn,No Holiday,No
18/09/2018,0,11,24.1,46,1678,0,0,Autumn,No Holiday,No
18/09/2018,0,12,24.7,43,1809,0,0,Autumn,No Holiday,No
18/09/2018,0,13,25.6,40,1704,0,0,Autumn,No Holiday,No
18/09/2018,0,14,26.1,37,1749,0,0,Autumn,No Holiday,No
18/09/2018,0,15,26.1,43,1785,0,0,Autumn,No Holiday,No
18/09/2018,0,16,26.4,34,1953,0,0,Autumn,No Holiday,No
18/09/2018,0,17,25.5,38,1997,0,0,Autumn,No Holiday,No
18/09/2018,0,18,24.8,48,2000,0,0,Autumn,No Holiday,No
18/09/2018,0,19,23.2,57,2000,0,0,Autumn,No Holiday,No
18/09/2018,0,20,22.6,58,2000,0,0,Autumn,No Holiday,No
18/09/2018,0,21,22.1,61,2000,0,0,Autumn,No Holiday,No
18/09/2018,0,22,21.8,65,2000,0,0,Autumn,No Holiday,No
18/09/2018,0,23,21.2,69,1999,0,0,Autumn,No Holiday,No
19/09/2018,0,0,21,66,2000,0,0,Autumn,No Holiday,No
19/09/2018,0,1,20.5,64,2000,0,0,Autumn,No Holiday,No
19/09/2018,0,2,20,70,2000,0,0,Autumn,No Holiday,No
19/09/2018,0,3,19.7,70,2000,0,0,Autumn,No Holiday,No
19/09/2018,0,4,19.5,70,2000,0,0,Autumn,No Holiday,No
19/09/2018,0,5,19.3,73,1782,0,0,Autumn,No Holiday,No
19/09/2018,0,6,19,76,1488,0,0,Autumn,No Holiday,No
19/09/2018,0,7,19,74,1650,0,0,Autumn,No Holiday,No
19/09/2018,0,8,19.8,71,1534,0,0,Autumn,No Holiday,No
19/09/2018,0,9,21.5,61,1774,0,0,Autumn,No Holiday,No
19/09/2018,0,10,22.9,59,1819,0,0,Autumn,No Holiday,No
19/09/2018,0,11,23.6,55,1723,0,0,Autumn,No Holiday,No
19/09/2018,0,12,24.9,51,1619,0,0,Autumn,No Holiday,No
19/09/2018,0,13,26.5,39,1560,0,0,Autumn,No Holiday,No
19/09/2018,0,14,26.1,40,1840,0,0,Autumn,No Holiday,No
19/09/2018,0,15,25.9,39,1836,0,0,Autumn,No Holiday,No
19/09/2018,0,16,25.6,41,1594,0,0,Autumn,No Holiday,No
19/09/2018,0,17,25,44,1883,0,0,Autumn,No Holiday,No
19/09/2018,0,18,24,55,1691,0,0,Autumn,No Holiday,No
19/09/2018,0,19,23.5,58,1836,0,0,Autumn,No Holiday,No
19/09/2018,0,20,22.6,67,1737,0,0,Autumn,No Holiday,No
19/09/2018,0,21,21.7,63,1078,0.1,0,Autumn,No Holiday,No
19/09/2018,0,22,20.9,71,1057,0.1,0,Autumn,No Holiday,No
19/09/2018,0,23,20.4,57,2000,0,0,Autumn,No Holiday,No
20/09/2018,886,0,20.1,58,2000,0,0,Autumn,No Holiday,Yes
20/09/2018,761,1,20,59,1999,0,0,Autumn,No Holiday,Yes
20/09/2018,524,2,19.9,64,1755,0,0,Autumn,No Holiday,Yes
20/09/2018,294,3,19.6,72,1140,0,0,Autumn,No Holiday,Yes
20/09/2018,241,4,19.6,74,847,0,0,Autumn,No Holiday,Yes
20/09/2018,137,5,19.5,74,1421,0,0,Autumn,No Holiday,Yes
20/09/2018,47,6,18.8,85,412,0.5,0,Autumn,No Holiday,Yes
20/09/2018,130,7,18,95,375,1.5,0,Autumn,No Holiday,Yes
20/09/2018,299,8,18,91,896,0.5,0,Autumn,No Holiday,Yes
20/09/2018,89,9,18.2,93,572,1,0,Autumn,No Holiday,Yes
20/09/2018,87,10,18.4,91,394,0.5,0,Autumn,No Holiday,Yes
20/09/2018,111,11,18.8,95,597,0,0,Autumn,No Holiday,Yes
20/09/2018,180,12,19,91,965,0.5,0,Autumn,No Holiday,Yes
20/09/2018,301,13,18.9,89,586,0,0,Autumn,No Holiday,Yes
20/09/2018,573,14,19.3,83,2000,0.5,0,Autumn,No Holiday,Yes
20/09/2018,696,15,19.4,79,2000,0,0,Autumn,No Holiday,Yes
20/09/2018,912,16,19.5,75,2000,0,0,Autumn,No Holiday,Yes
20/09/2018,1290,17,19.3,76,2000,0,0,Autumn,No Holiday,Yes
20/09/2018,1786,18,19.1,77,2000,0,0,Autumn,No Holiday,Yes
20/09/2018,1272,19,18.9,78,2000,0,0,Autumn,No Holiday,Yes
20/09/2018,898,20,19.1,77,1834,0,0,Autumn,No Holiday,Yes
20/09/2018,784,21,18.7,84,1744,0,0,Autumn,No Holiday,Yes
20/09/2018,1049,22,18.4,85,1772,0,0,Autumn,No Holiday,Yes
20/09/2018,935,23,18.7,80,2000,0,0,Autumn,No Holiday,Yes
21/09/2018,809,0,18.9,78,2000,0,0,Autumn,No Holiday,Yes
21/09/2018,674,1,19,78,2000,0,0,Autumn,No Holiday,Yes
21/09/2018,122,2,19.1,78,2000,0,0,Autumn,No Holiday,Yes
21/09/2018,28,3,18.5,88,659,1.5,0,Autumn,No Holiday,Yes
21/09/2018,24,4,17.9,95,1298,2.5,0,Autumn,No Holiday,Yes
21/09/2018,24,5,17.8,93,2000,0.5,0,Autumn,No Holiday,Yes
21/09/2018,23,6,17.6,95,974,1.5,0,Autumn,No Holiday,Yes
21/09/2018,45,7,17.6,96,310,5,0,Autumn,No Holiday,Yes
21/09/2018,127,8,17.8,97,1284,4,0,Autumn,No Holiday,Yes
21/09/2018,47,9,18.2,96,1251,1,0,Autumn,No Holiday,Yes
21/09/2018,78,10,18.4,96,1124,1,0,Autumn,No Holiday,Yes
21/09/2018,98,11,18.9,91,1938,0.5,0,Autumn,No Holiday,Yes
21/09/2018,143,12,19.1,91,1971,0,0,Autumn,No Holiday,Yes
21/09/2018,600,13,19.8,88,1796,0,0,Autumn,No Holiday,Yes
21/09/2018,972,14,21.4,76,2000,0.5,0,Autumn,No Holiday,Yes
21/09/2018,1288,15,21.8,76,2000,0,0,Autumn,No Holiday,Yes
21/09/2018,1550,16,21.5,78,2000,0,0,Autumn,No Holiday,Yes
21/09/2018,1904,17,21.2,77,2000,0,0,Autumn,No Holiday,Yes
21/09/2018,2235,18,20.9,77,2000,0,0,Autumn,No Holiday,Yes
21/09/2018,1720,19,20.3,81,2000,0,0,Autumn,No Holiday,Yes
21/09/2018,1551,20,20,82,2000,0,0,Autumn,No Holiday,Yes
21/09/2018,1540,21,19.9,82,2000,0,0,Autumn,No Holiday,Yes
21/09/2018,1493,22,19.7,82,2000,0,0,Autumn,No Holiday,Yes
21/09/2018,1171,23,19.5,82,2000,0,0,Autumn,No Holiday,Yes
22/09/2018,953,0,19.5,81,2000,0,0,Autumn,No Holiday,Yes
22/09/2018,875,1,19.5,83,1459,0,0,Autumn,No Holiday,Yes
22/09/2018,655,2,19.4,85,1533,0,0,Autumn,No Holiday,Yes
22/09/2018,458,3,18.8,90,1191,0,0,Autumn,No Holiday,Yes
22/09/2018,96,4,18.9,88,1226,0,0,Autumn,No Holiday,Yes
22/09/2018,93,5,18.8,96,973,6.5,0,Autumn,No Holiday,Yes
22/09/2018,215,6,18.4,95,752,0,0,Autumn,No Holiday,Yes
22/09/2018,363,7,18.1,96,557,0,0,Autumn,No Holiday,Yes
22/09/2018,654,8,18.2,86,858,0,0,Autumn,No Holiday,Yes
22/09/2018,810,9,19.7,78,740,0,0,Autumn,No Holiday,Yes
22/09/2018,925,10,21.8,67,878,0,0,Autumn,No Holiday,Yes
22/09/2018,1062,11,22.7,55,1297,0,0,Autumn,No Holiday,Yes
22/09/2018,1273,12,24.2,43,1798,0,0,Autumn,No Holiday,Yes
22/09/2018,1409,13,24.9,32,2000,0,0,Autumn,No Holiday,Yes
22/09/2018,1532,14,25.2,28,2000,0,0,Autumn,No Holiday,Yes
22/09/2018,1814,15,25.4,32,1980,0,0,Autumn,No Holiday,Yes
22/09/2018,1840,16,25.3,38,2000,0,0,Autumn,No Holiday,Yes
22/09/2018,2045,17,24.6,35,1990,0,0,Autumn,No Holiday,Yes
22/09/2018,1939,18,23.2,36,2000,0,0,Autumn,No Holiday,Yes
22/09/2018,1743,19,21.3,43,2000,0,0,Autumn,No Holiday,Yes
22/09/2018,1604,20,20.4,52,2000,0,0,Autumn,No Holiday,Yes
22/09/2018,1502,21,19.4,55,2000,0,0,Autumn,No Holiday,Yes
22/09/2018,1430,22,18.6,62,2000,0,0,Autumn,No Holiday,Yes
22/09/2018,1108,23,17.9,66,2000,0,0,Autumn,No Holiday,Yes
23/09/2018,880,0,17.2,69,2000,0,0,Autumn,Holiday,Yes
23/09/2018,644,1,16.4,66,2000,0,0,Autumn,Holiday,Yes
23/09/2018,489,2,16,72,2000,0,0,Autumn,Holiday,Yes
23/09/2018,334,3,15.8,70,2000,0,0,Autumn,Holiday,Yes
23/09/2018,202,4,16.2,69,2000,0,0,Autumn,Holiday,Yes
23/09/2018,106,5,16.3,67,2000,0,0,Autumn,Holiday,Yes
23/09/2018,144,6,16.5,73,2000,0,0,Autumn,Holiday,Yes
23/09/2018,261,7,16.5,74,2000,0,0,Autumn,Holiday,Yes
23/09/2018,439,8,17,69,2000,0,0,Autumn,Holiday,Yes
23/09/2018,534,9,18.4,59,1951,0,0,Autumn,Holiday,Yes
23/09/2018,620,10,19.3,59,2000,0,0,Autumn,Holiday,Yes
23/09/2018,764,11,20.1,57,1929,0,0,Autumn,Holiday,Yes
23/09/2018,915,12,20.8,52,1984,0,0,Autumn,Holiday,Yes
23/09/2018,1031,13,22.7,44,1913,0,0,Autumn,Holiday,Yes
23/09/2018,1136,14,24.2,40,1953,0,0,Autumn,Holiday,Yes
23/09/2018,1366,15,25,28,2000,0,0,Autumn,Holiday,Yes
23/09/2018,1502,16,24.6,29,1988,0,0,Autumn,Holiday,Yes
23/09/2018,1591,17,24.1,41,2000,0,0,Autumn,Holiday,Yes
23/09/2018,1492,18,22.3,53,2000,0,0,Autumn,Holiday,Yes
23/09/2018,1333,19,21,54,2000,0,0,Autumn,Holiday,Yes
23/09/2018,1287,20,20.2,48,2000,0,0,Autumn,Holiday,Yes
23/09/2018,1148,21,19.1,38,2000,0,0,Autumn,Holiday,Yes
23/09/2018,1074,22,18.5,40,2000,0,0,Autumn,Holiday,Yes
23/09/2018,768,23,17.7,45,2000,0,0,Autumn,Holiday,Yes
24/09/2018,620,0,17.2,50,2000,0,0,Autumn,Holiday,Yes
24/09/2018,426,1,16.8,53,2000,0,0,Autumn,Holiday,Yes
24/09/2018,302,2,16.1,57,2000,0,0,Autumn,Holiday,Yes
24/09/2018,216,3,15.5,63,2000,0,0,Autumn,Holiday,Yes
24/09/2018,141,4,14.9,68,2000,0,0,Autumn,Holiday,Yes
24/09/2018,105,5,14.4,66,2000,0,0,Autumn,Holiday,Yes
24/09/2018,141,6,14.3,66,2000,0,0,Autumn,Holiday,Yes
24/09/2018,205,7,14.7,61,2000,0,0,Autumn,Holiday,Yes
24/09/2018,296,8,15.4,52,1985,0,0,Autumn,Holiday,Yes
24/09/2018,310,9,17,43,1993,0,0,Autumn,Holiday,Yes
24/09/2018,426,10,18.5,38,2000,0,0,Autumn,Holiday,Yes
24/09/2018,588,11,19.4,31,1966,0,0,Autumn,Holiday,Yes
24/09/2018,754,12,20.3,34,2000,0,0,Autumn,Holiday,Yes
24/09/2018,885,13,20.9,30,2000,0,0,Autumn,Holiday,Yes
24/09/2018,1099,14,21.3,30,2000,0,0,Autumn,Holiday,Yes
24/09/2018,1273,15,21.8,32,2000,0,0,Autumn,Holiday,Yes
24/09/2018,1433,16,22,31,2000,0,0,Autumn,Holiday,Yes
24/09/2018,1442,17,21.6,32,2000,0,0,Autumn,Holiday,Yes
24/09/2018,1237,18,20.3,35,2000,0,0,Autumn,Holiday,Yes
24/09/2018,1280,19,18.6,54,2000,0,0,Autumn,Holiday,Yes
24/09/2018,1227,20,17.6,57,2000,0,0,Autumn,Holiday,Yes
24/09/2018,1145,21,16.8,58,2000,0,0,Autumn,Holiday,Yes
24/09/2018,958,22,16.6,47,2000,0,0,Autumn,Holiday,Yes
24/09/2018,750,23,15.7,51,2000,0,0,Autumn,Holiday,Yes
25/09/2018,558,0,14.7,55,2000,0,0,Autumn,Holiday,Yes
25/09/2018,408,1,13.8,60,2000,0,0,Autumn,Holiday,Yes
25/09/2018,292,2,13.4,62,2000,0,0,Autumn,Holiday,Yes
25/09/2018,222,3,12.7,67,2000,0,0,Autumn,Holiday,Yes
25/09/2018,157,4,12,69,2000,0,0,Autumn,Holiday,Yes
25/09/2018,105,5,11.5,70,2000,0,0,Autumn,Holiday,Yes
25/09/2018,132,6,11.2,70,2000,0,0,Autumn,Holiday,Yes
25/09/2018,262,7,10.8,72,2000,0,0,Autumn,Holiday,Yes
25/09/2018,440,8,12,61,1988,0,0,Autumn,Holiday,Yes
25/09/2018,542,9,15.3,49,2000,0,0,Autumn,Holiday,Yes
25/09/2018,667,10,18,44,1984,0,0,Autumn,Holiday,Yes
25/09/2018,853,11,20.1,40,1985,0,0,Autumn,Holiday,Yes
25/09/2018,1045,12,21.7,36,2000,0,0,Autumn,Holiday,Yes
25/09/2018,1309,13,22.9,30,2000,0,0,Autumn,Holiday,Yes
25/09/2018,1522,14,23.7,28,2000,0,0,Autumn,Holiday,Yes
25/09/2018,1747,15,24.1,26,2000,0,0,Autumn,Holiday,Yes
25/09/2018,1955,16,24.2,28,2000,0,0,Autumn,Holiday,Yes
25/09/2018,2033,17,22.9,33,2000,0,0,Autumn,Holiday,Yes
25/09/2018,1885,18,21.6,37,2000,0,0,Autumn,Holiday,Yes
25/09/2018,1608,19,20.3,39,2000,0,0,Autumn,Holiday,Yes
25/09/2018,1583,20,19.3,45,2000,0,0,Autumn,Holiday,Yes
25/09/2018,1565,21,18.5,48,2000,0,0,Autumn,Holiday,Yes
25/09/2018,1418,22,17.7,52,2000,0,0,Autumn,Holiday,Yes
25/09/2018,1042,23,17.4,49,2000,0,0,Autumn,Holiday,Yes
26/09/2018,880,0,17,51,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,594,1,16.6,53,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,453,2,16.6,54,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,355,3,16.5,57,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,222,4,16.4,59,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,150,5,16.3,61,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,230,6,16.3,62,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,335,7,16.3,62,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,598,8,16.7,60,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,680,9,17.7,54,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,923,10,19.4,47,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,1152,11,20.5,42,1981,0,0,Autumn,No Holiday,Yes
26/09/2018,1358,12,22.5,37,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,1686,13,23.4,34,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,1972,14,24.1,33,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,2170,15,24.7,35,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,2270,16,24.4,35,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,2349,17,23.6,38,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,2339,18,22.1,45,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,1937,19,20.7,46,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,1653,20,20,46,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,1529,21,18.9,43,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,1249,22,18.1,43,2000,0,0,Autumn,No Holiday,Yes
26/09/2018,934,23,17.4,46,2000,0,0,Autumn,No Holiday,Yes
27/09/2018,770,0,16.7,50,2000,0,0,Autumn,No Holiday,Yes
27/09/2018,488,1,16.1,53,2000,0,0,Autumn,No Holiday,Yes
27/09/2018,326,2,15.7,53,2000,0,0,Autumn,No Holiday,Yes
27/09/2018,178,3,14.9,57,2000,0,0,Autumn,No Holiday,Yes
27/09/2018,151,4,14.4,58,2000,0,0,Autumn,No Holiday,Yes
27/09/2018,207,5,13.9,60,2000,0,0,Autumn,No Holiday,Yes
27/09/2018,589,6,13.4,61,2000,0,0,Autumn,No Holiday,Yes
27/09/2018,1364,7,13.2,60,2000,0,0,Autumn,No Holiday,Yes
27/09/2018,2129,8,14.8,51,2000,0,0,Autumn,No Holiday,Yes
